0.01,-5513.886062371305
0.02,-2655.8958051629656
0.03,-1614.7494740966729
0.04,-1078.6819217537127
0.05,-767.7169423874781
0.060000000000000005,-574.1681008533618
0.07,-440.31384954194993
0.08,-344.13081904035425
0.09,-272.70625513892105
0.09999999999999999,-223.20731338440916
0.10999999999999999,-180.76347100773305
0.11999999999999998,-150.8755092104158
0.12999999999999998,-126.67366233624078
0.13999999999999999,-104.82205305002572
0.15,-89.21800450853765
0.16,-76.22705323771639
0.17,-65.35610575168236
0.18000000000000002,-54.926064669859905
0.19000000000000003,-47.54324883268417
0.20000000000000004,-41.24438587711195
0.21000000000000005,-35.85360118759589
0.22000000000000006,-31.226469438298523
0.23000000000000007,-27.243880130541818
0.24000000000000007,-23.090298400152555
0.25000000000000006,-20.278152532661462
0.26000000000000006,-17.825389765237418
0.2700000000000001,-15.682818693941096
0.2800000000000001,-13.808521890079374
0.2900000000000001,-12.166695612748036
0.3000000000000001,-10.72668792228302
0.3100000000000001,-9.462199085965366
0.3200000000000001,-8.35061511721172
0.3300000000000001,-7.372450832456484
0.34000000000000014,-6.510883244167697
0.35000000000000014,-5.751359666208095
0.36000000000000015,-4.873348518304634
0.37000000000000016,-4.321491096030912
0.38000000000000017,-3.831134388231625
0.3900000000000002,-3.39536152949298
0.4000000000000002,-3.008058727243115
0.4100000000000002,-2.6638176166983625
0.4200000000000002,-2.3578501169479957
0.4300000000000002,-2.0859141029740877
0.4400000000000002,-1.844248447092492
0.45000000000000023,-1.6295161865660932
0.46000000000000024,-1.4387547474753744
0.47000000000000025,-1.269332302939977
0.48000000000000026,-1.1189094703351756
0.49000000000000027,-0.9854056604907987
0.5000000000000002,-0.8669694847348977
0.5100000000000002,-0.7619527053593483
0.5200000000000002,-0.668887283588806
0.5300000000000002,-0.5864651380764455
0.5400000000000003,-0.5135202777253284
0.5500000000000003,-0.4490130164261213
0.5600000000000003,-0.3920160151146514
0.5700000000000003,-0.3417019292401918
0.5800000000000003,-0.29733246802382013
0.5900000000000003,-0.25824869639495435
0.6000000000000003,-0.22386243175130213
0.6100000000000003,-0.17777809409703413
0.6200000000000003,-0.15427512997823195
0.6300000000000003,-0.13352784717141106
0.6400000000000003,-0.11524942347067123
0.6500000000000004,-0.09917993946285969
0.6600000000000004,-0.08508402832083926
0.6700000000000004,-0.07274872494303113
0.6800000000000004,-0.061981497492567546
0.6900000000000004,-0.05260844586087335
0.7000000000000004,-0.04447265292010321
0.7100000000000004,-0.03743267564884903
0.7200000000000004,-0.031361164326992784
0.7300000000000004,-0.02614359900851326
0.7400000000000004,-0.021677133404525574
0.7500000000000004,-0.017869537151016836
0.7600000000000005,-0.014638228204053286
0.7700000000000005,-0.011909387806380947
0.7800000000000005,-0.009617151109394675
0.7900000000000005,-0.00770286711891589
0.8000000000000005,-0.006114422167085202
0.8100000000000005,-0.004805621600468075
0.8200000000000005,-0.0037356248202931814
0.8300000000000005,-0.0028684292183213567
0.8400000000000005,-0.0021723989245597706
0.8500000000000005,-0.00161983462396455
0.8600000000000005,-0.0011865810112076523
0.8700000000000006,-8.51668738058672E-4
0.8800000000000006,-5.969879692579209E-4
0.8900000000000006,-4.0699090203349096E-4
0.9000000000000006,-2.684208235533314E-4
0.9100000000000006,-1.7006548134359934E-4
0.9200000000000006,-1.0253272563130701E-4
0.9300000000000006,-5.804655112630133E-5
0.9400000000000006,-3.026182026057032E-5
0.9500000000000006,-1.409609155133967E-5
0.9600000000000006,-5.577106642308441E-6
0.9700000000000006,-1.7046087026800402E-6
0.9800000000000006,-3.2527413709402047E-7
0.9900000000000007,-1.9639812539475885E-8
1.0000000000000007,0.0
1.0100000000000007,0.0
1.0200000000000007,-2.8338412993881144E-7
1.0300000000000007,-1.386140618488648E-6
1.0400000000000007,-4.232923795099719E-6
1.0500000000000007,-9.98547826225321E-6
1.0600000000000007,-2.00074173406898E-5
1.0700000000000007,-3.581647238595427E-5
1.0800000000000007,-5.904202924641315E-5
1.0900000000000007,-9.138747915026269E-5
1.1000000000000008,-1.3459695050683934E-4
1.1100000000000008,-1.9042602411819924E-4
1.1200000000000008,-2.606160673813931E-4
1.1300000000000008,-3.468718534592719E-4
1.1400000000000008,-4.508421593272009E-4
1.1500000000000008,-5.741030622657251E-4
1.1600000000000008,-7.181436779493005E-4
1.1700000000000008,-8.843541049477359E-4
1.1800000000000008,-0.0010740153603650872
1.1900000000000008,-0.0012882911096327042
1.2000000000000008,-0.0015282210102796167
1.2100000000000009,-0.0017947155049443076
1.2200000000000009,-0.002088551913077374
1.2300000000000009,-0.002410371683815611
1.2400000000000009,-0.002760678684477679
1.2500000000000009,-0.0031398384101249052
1.260000000000001,-0.0035480780097265525
1.270000000000001,-0.003985487033738853
1.280000000000001,-0.004452018816417717
1.290000000000001,-0.0049474924139970245
1.300000000000001,-0.005471595027033779
1.310000000000001,-0.006023884841799838
1.320000000000001,-0.006603794231634309
1.330000000000001,-0.00721063326470518
1.340000000000001,-0.007843593469702781
1.350000000000001,-0.008501751815638727
1.360000000000001,-0.009184074866185214
1.370000000000001,-0.009889423072893094
1.380000000000001,-0.010616555175200857
1.390000000000001,-0.011364132678417444
1.400000000000001,-0.012130724383854222
1.410000000000001,-0.012914810948016798
1.420000000000001,-0.013714789450268185
1.430000000000001,-0.014528977950657914
1.440000000000001,-0.015355620021696086
1.450000000000001,-0.016192889239752966
1.460000000000001,-0.017038893623497083
1.470000000000001,-0.01789168000836399
1.480000000000001,-0.018749238347483425
1.490000000000001,-0.01960950593079892
1.500000000000001,-0.020470371515299932
1.5100000000000011,-0.021329679360362546
1.5200000000000011,-0.02218523316317
1.5300000000000011,-0.023034799890066796
